item_id,source_audio,mat_path,device,start_time,end_time,window_start_s,duration_s,source_dataset,review_status,event_group,matched_annotation_count,labels_json,label_ids,is_background,split,source_label_ids,canonical_label_ids,analysis_label_ids,canonical_schema_version,clip,filename,begin_s,end_s,begin_time_s,end_time_s,expected_mat_name,species,species_code,call_type,call_type_std,call_type_raw,low_frequency_hz,high_frequency_hz,source_row_id,source_provider,source_dataset_raw,source_soundfile,source_class_species,canonical_species,canonical_call_type,dclde_ecotype,dclde_annotation_level,dclde_kw,dclde_kw_certain,gcs_object,gcs_uri,https_url,negative_bucket,context_tags
ICLISTENHF6016_20251105T120000.000Z_gap_0001_60.4s_70.4s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,,,,1,val,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,60.400000,70.400000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T120000.000Z_gap_0002_90.4s_100.4s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,,,,1,val,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T120000.000Z.flac,90.400000,100.400000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T130000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T130000.000Z_gap_0001_6.6s_16.6s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,6.600000,16.600000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T130000.000Z_gap_0002_48.5s_58.5s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T130000.000Z.flac,48.500000,58.500000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T140000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T140000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T140000.000Z_gap_0002_60.0s_70.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T140000.000Z.flac,60.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T160000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T160000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T160000.000Z_gap_0002_60.0s_70.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T160000.000Z.flac,60.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T170000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T170000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T170000.000Z_gap_0002_47.0s_57.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T170000.000Z.flac,47.000000,57.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T180000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T180000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T180000.000Z_gap_0002_60.0s_70.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T180000.000Z.flac,60.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T190000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,1,test,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T190000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,1,test,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T190000.000Z_gap_0002_60.0s_70.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,,,,1,test,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T190000.000Z.flac,60.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T210000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T210000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251105T210000.000Z_gap_0002_60.0s_70.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251105T210000.000Z.flac,60.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251110T020000.000Z_gap_0000_0.0s_10.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
ICLISTENHF6016_20251110T020000.000Z_gap_0001_30.0s_40.0s,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,,,,,,10.000000,onc_primary_adjacent_gap,candidate_primary_adjacent_gap,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,,,,1,train,,,,,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,/project/6070467/merileo/data/finwhales/final2025_resnet_20260423/multispecies_calltype_experiments/prep_runs/multispecies_prep_balanced100_availaudio_20260430T120219Z/ICLISTENHF6016_20251110T020000.000Z.flac,30.000000,40.000000,,,,,,,,,,,,,,,,,,,,,,,,,primary_adjacent_gap,primary_adjacent_gap
